evaluated_at_utc,evaluated_at_ept,forecast_hour_beginning_utc,forecast_hour_beginning_ept,Forecast
2018-06-08 03:45:00+00:00,2018-06-07 23:45:00-04:00,2018-06-08 21:00:00+00:00,2018-06-08 17:00:00-04:00,38780
2018-06-08 03:45:00+00:00,2018-06-07 23:45:00-04:00,2018-06-08 22:00:00+00:00,2018-06-08 18:00:00-04:00,37959
2018-06-08 03:45:00+00:00,2018-06-07 23:45:00-04:00,2018-06-08 23:00:00+00:00,2018-06-08 19:00:00-04:00,36380
2018-06-08 03:45:00+00:00,2018-06-07 23:45:00-04:00,2018-06-09 00:00:00+00:00,2018-06-08 20:00:00-04:00,35265
2018-06-08 03:45:00+00:00,2018-06-07 23:45:00-04:00,2018-06-09 01:00:00+00:00,2018-06-08 21:00:00-04:00,34131
2018-06-08 03:45:00+00:00,2018-06-07 23:45:00-04:00,2018-06-09 02:00:00+00:00,2018-06-08 22:00:00-04:00,31692
2018-06-08 03:45:00+00:00,2018-06-07 23:45:00-04:00,2018-06-09 03:00:00+00:00,2018-06-08 23:00:00-04:00,28797
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 04:00:00+00:00,2018-06-09 00:00:00-04:00,27198
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 05:00:00+00:00,2018-06-09 01:00:00-04:00,25661
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 06:00:00+00:00,2018-06-09 02:00:00-04:00,24660
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 07:00:00+00:00,2018-06-09 03:00:00-04:00,24046
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 08:00:00+00:00,2018-06-09 04:00:00-04:00,23867
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 09:00:00+00:00,2018-06-09 05:00:00-04:00,24159
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 10:00:00+00:00,2018-06-09 06:00:00-04:00,24766
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 11:00:00+00:00,2018-06-09 07:00:00-04:00,26122
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 12:00:00+00:00,2018-06-09 08:00:00-04:00,28066
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 13:00:00+00:00,2018-06-09 09:00:00-04:00,29861
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 14:00:00+00:00,2018-06-09 10:00:00-04:00,31305
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 15:00:00+00:00,2018-06-09 11:00:00-04:00,32374
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 16:00:00+00:00,2018-06-09 12:00:00-04:00,33222
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 17:00:00+00:00,2018-06-09 13:00:00-04:00,33895
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 18:00:00+00:00,2018-06-09 14:00:00-04:00,34526
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 19:00:00+00:00,2018-06-09 15:00:00-04:00,35210
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 20:00:00+00:00,2018-06-09 16:00:00-04:00,35790
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 21:00:00+00:00,2018-06-09 17:00:00-04:00,36003
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 22:00:00+00:00,2018-06-09 18:00:00-04:00,35534
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-09 23:00:00+00:00,2018-06-09 19:00:00-04:00,34813
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-10 00:00:00+00:00,2018-06-09 20:00:00-04:00,34488
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-10 01:00:00+00:00,2018-06-09 21:00:00-04:00,33805
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-10 02:00:00+00:00,2018-06-09 22:00:00-04:00,31891
2018-06-09 03:45:00+00:00,2018-06-08 23:45:00-04:00,2018-06-10 03:00:00+00:00,2018-06-09 23:00:00-04:00,29571
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 04:00:00+00:00,2018-06-10 00:00:00-04:00,26408
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 05:00:00+00:00,2018-06-10 01:00:00-04:00,24817
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 06:00:00+00:00,2018-06-10 02:00:00-04:00,23732
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 07:00:00+00:00,2018-06-10 03:00:00-04:00,23055
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 08:00:00+00:00,2018-06-10 04:00:00-04:00,22699
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 09:00:00+00:00,2018-06-10 05:00:00-04:00,22703
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 10:00:00+00:00,2018-06-10 06:00:00-04:00,22924
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 11:00:00+00:00,2018-06-10 07:00:00-04:00,23810
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 12:00:00+00:00,2018-06-10 08:00:00-04:00,25339
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 13:00:00+00:00,2018-06-10 09:00:00-04:00,27048
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 14:00:00+00:00,2018-06-10 10:00:00-04:00,28058
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 15:00:00+00:00,2018-06-10 11:00:00-04:00,28864
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 16:00:00+00:00,2018-06-10 12:00:00-04:00,29450
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 17:00:00+00:00,2018-06-10 13:00:00-04:00,29875
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 18:00:00+00:00,2018-06-10 14:00:00-04:00,30199
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 19:00:00+00:00,2018-06-10 15:00:00-04:00,30555
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 20:00:00+00:00,2018-06-10 16:00:00-04:00,30928
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 21:00:00+00:00,2018-06-10 17:00:00-04:00,31160
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 22:00:00+00:00,2018-06-10 18:00:00-04:00,30827
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-10 23:00:00+00:00,2018-06-10 19:00:00-04:00,30582
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-11 00:00:00+00:00,2018-06-10 20:00:00-04:00,30674
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-11 01:00:00+00:00,2018-06-10 21:00:00-04:00,29475
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-11 02:00:00+00:00,2018-06-10 22:00:00-04:00,27489
2018-06-10 03:45:00+00:00,2018-06-09 23:45:00-04:00,2018-06-11 03:00:00+00:00,2018-06-10 23:00:00-04:00,25353
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 04:00:00+00:00,2018-06-11 00:00:00-04:00,23198
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 05:00:00+00:00,2018-06-11 01:00:00-04:00,22235
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 06:00:00+00:00,2018-06-11 02:00:00-04:00,21712
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 07:00:00+00:00,2018-06-11 03:00:00-04:00,21571
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 08:00:00+00:00,2018-06-11 04:00:00-04:00,22055
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 09:00:00+00:00,2018-06-11 05:00:00-04:00,23621
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 10:00:00+00:00,2018-06-11 06:00:00-04:00,25914
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 11:00:00+00:00,2018-06-11 07:00:00-04:00,27905
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 12:00:00+00:00,2018-06-11 08:00:00-04:00,28810
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 13:00:00+00:00,2018-06-11 09:00:00-04:00,29332
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 14:00:00+00:00,2018-06-11 10:00:00-04:00,29770
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 15:00:00+00:00,2018-06-11 11:00:00-04:00,29996
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 16:00:00+00:00,2018-06-11 12:00:00-04:00,30064
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 17:00:00+00:00,2018-06-11 13:00:00-04:00,30216
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 18:00:00+00:00,2018-06-11 14:00:00-04:00,30226
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 19:00:00+00:00,2018-06-11 15:00:00-04:00,30366
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 20:00:00+00:00,2018-06-11 16:00:00-04:00,30670
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 21:00:00+00:00,2018-06-11 17:00:00-04:00,30938
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 22:00:00+00:00,2018-06-11 18:00:00-04:00,30802
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-11 23:00:00+00:00,2018-06-11 19:00:00-04:00,30554
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-12 00:00:00+00:00,2018-06-11 20:00:00-04:00,30713
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-12 01:00:00+00:00,2018-06-11 21:00:00-04:00,29811
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-12 02:00:00+00:00,2018-06-11 22:00:00-04:00,27451
2018-06-11 03:45:00+00:00,2018-06-10 23:45:00-04:00,2018-06-12 03:00:00+00:00,2018-06-11 23:00:00-04:00,25145
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 04:00:00+00:00,2018-06-12 00:00:00-04:00,23169
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 05:00:00+00:00,2018-06-12 01:00:00-04:00,22103
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 06:00:00+00:00,2018-06-12 02:00:00-04:00,21521
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 07:00:00+00:00,2018-06-12 03:00:00-04:00,21322
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 08:00:00+00:00,2018-06-12 04:00:00-04:00,21706
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 09:00:00+00:00,2018-06-12 05:00:00-04:00,23118
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 10:00:00+00:00,2018-06-12 06:00:00-04:00,25431
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 11:00:00+00:00,2018-06-12 07:00:00-04:00,27286
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 12:00:00+00:00,2018-06-12 08:00:00-04:00,28092
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 13:00:00+00:00,2018-06-12 09:00:00-04:00,28589
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 14:00:00+00:00,2018-06-12 10:00:00-04:00,29148
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 15:00:00+00:00,2018-06-12 11:00:00-04:00,29617
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 16:00:00+00:00,2018-06-12 12:00:00-04:00,30011
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 17:00:00+00:00,2018-06-12 13:00:00-04:00,30564
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 18:00:00+00:00,2018-06-12 14:00:00-04:00,30947
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 19:00:00+00:00,2018-06-12 15:00:00-04:00,31431
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 20:00:00+00:00,2018-06-12 16:00:00-04:00,32039
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 21:00:00+00:00,2018-06-12 17:00:00-04:00,32382
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 22:00:00+00:00,2018-06-12 18:00:00-04:00,32082
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-12 23:00:00+00:00,2018-06-12 19:00:00-04:00,31542
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-13 00:00:00+00:00,2018-06-12 20:00:00-04:00,31526
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-13 01:00:00+00:00,2018-06-12 21:00:00-04:00,30644
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-13 02:00:00+00:00,2018-06-12 22:00:00-04:00,28143
2018-06-12 03:45:00+00:00,2018-06-11 23:45:00-04:00,2018-06-13 03:00:00+00:00,2018-06-12 23:00:00-04:00,25610
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 04:00:00+00:00,2018-06-13 00:00:00-04:00,24164
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 05:00:00+00:00,2018-06-13 01:00:00-04:00,23081
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 06:00:00+00:00,2018-06-13 02:00:00-04:00,22456
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 07:00:00+00:00,2018-06-13 03:00:00-04:00,22266
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 08:00:00+00:00,2018-06-13 04:00:00-04:00,22701
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 09:00:00+00:00,2018-06-13 05:00:00-04:00,24286
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 10:00:00+00:00,2018-06-13 06:00:00-04:00,26862
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 11:00:00+00:00,2018-06-13 07:00:00-04:00,29157
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 12:00:00+00:00,2018-06-13 08:00:00-04:00,30420
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 13:00:00+00:00,2018-06-13 09:00:00-04:00,31497
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 14:00:00+00:00,2018-06-13 10:00:00-04:00,32674
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 15:00:00+00:00,2018-06-13 11:00:00-04:00,33829
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 16:00:00+00:00,2018-06-13 12:00:00-04:00,34981
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 17:00:00+00:00,2018-06-13 13:00:00-04:00,36242
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 18:00:00+00:00,2018-06-13 14:00:00-04:00,37373
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 19:00:00+00:00,2018-06-13 15:00:00-04:00,38592
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 20:00:00+00:00,2018-06-13 16:00:00-04:00,39813
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 21:00:00+00:00,2018-06-13 17:00:00-04:00,40473
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 22:00:00+00:00,2018-06-13 18:00:00-04:00,40090
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-13 23:00:00+00:00,2018-06-13 19:00:00-04:00,39141
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-14 00:00:00+00:00,2018-06-13 20:00:00-04:00,38693
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-14 01:00:00+00:00,2018-06-13 21:00:00-04:00,37517
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-14 02:00:00+00:00,2018-06-13 22:00:00-04:00,34307
2018-06-13 03:45:00+00:00,2018-06-12 23:45:00-04:00,2018-06-14 03:00:00+00:00,2018-06-13 23:00:00-04:00,31054
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 04:00:00+00:00,2018-06-14 00:00:00-04:00,28044
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 05:00:00+00:00,2018-06-14 01:00:00-04:00,26342
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 06:00:00+00:00,2018-06-14 02:00:00-04:00,25299
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 07:00:00+00:00,2018-06-14 03:00:00-04:00,24769
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 08:00:00+00:00,2018-06-14 04:00:00-04:00,24930
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 09:00:00+00:00,2018-06-14 05:00:00-04:00,26224
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 10:00:00+00:00,2018-06-14 06:00:00-04:00,28641
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 11:00:00+00:00,2018-06-14 07:00:00-04:00,30791
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 12:00:00+00:00,2018-06-14 08:00:00-04:00,32144
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 13:00:00+00:00,2018-06-14 09:00:00-04:00,33311
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 14:00:00+00:00,2018-06-14 10:00:00-04:00,34511
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 15:00:00+00:00,2018-06-14 11:00:00-04:00,35611
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 16:00:00+00:00,2018-06-14 12:00:00-04:00,36620
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 17:00:00+00:00,2018-06-14 13:00:00-04:00,37770
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 18:00:00+00:00,2018-06-14 14:00:00-04:00,38682
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 19:00:00+00:00,2018-06-14 15:00:00-04:00,39443
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 20:00:00+00:00,2018-06-14 16:00:00-04:00,40070
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 21:00:00+00:00,2018-06-14 17:00:00-04:00,40111
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 22:00:00+00:00,2018-06-14 18:00:00-04:00,38951
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-14 23:00:00+00:00,2018-06-14 19:00:00-04:00,37832
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-15 00:00:00+00:00,2018-06-14 20:00:00-04:00,37088
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-15 01:00:00+00:00,2018-06-14 21:00:00-04:00,35822
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-15 02:00:00+00:00,2018-06-14 22:00:00-04:00,32924
2018-06-14 03:45:00+00:00,2018-06-13 23:45:00-04:00,2018-06-15 03:00:00+00:00,2018-06-14 23:00:00-04:00,29939
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 04:00:00+00:00,2018-06-15 00:00:00-04:00,27038
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 05:00:00+00:00,2018-06-15 01:00:00-04:00,25495
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 06:00:00+00:00,2018-06-15 02:00:00-04:00,24552
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 07:00:00+00:00,2018-06-15 03:00:00-04:00,24093
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 08:00:00+00:00,2018-06-15 04:00:00-04:00,24283
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 09:00:00+00:00,2018-06-15 05:00:00-04:00,25470
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 10:00:00+00:00,2018-06-15 06:00:00-04:00,27564
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 11:00:00+00:00,2018-06-15 07:00:00-04:00,29732
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 12:00:00+00:00,2018-06-15 08:00:00-04:00,31220
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 13:00:00+00:00,2018-06-15 09:00:00-04:00,32383
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 14:00:00+00:00,2018-06-15 10:00:00-04:00,33449
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 15:00:00+00:00,2018-06-15 11:00:00-04:00,34313
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 16:00:00+00:00,2018-06-15 12:00:00-04:00,35009
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 17:00:00+00:00,2018-06-15 13:00:00-04:00,35846
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 18:00:00+00:00,2018-06-15 14:00:00-04:00,36474
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 19:00:00+00:00,2018-06-15 15:00:00-04:00,37028
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 20:00:00+00:00,2018-06-15 16:00:00-04:00,37466
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 21:00:00+00:00,2018-06-15 17:00:00-04:00,37427
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 22:00:00+00:00,2018-06-15 18:00:00-04:00,36441
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-15 23:00:00+00:00,2018-06-15 19:00:00-04:00,35154
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-16 00:00:00+00:00,2018-06-15 20:00:00-04:00,34305
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-16 01:00:00+00:00,2018-06-15 21:00:00-04:00,33450
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-16 02:00:00+00:00,2018-06-15 22:00:00-04:00,31181
2018-06-15 03:45:00+00:00,2018-06-14 23:45:00-04:00,2018-06-16 03:00:00+00:00,2018-06-15 23:00:00-04:00,28542
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 04:00:00+00:00,2018-06-16 00:00:00-04:00,25722
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 05:00:00+00:00,2018-06-16 01:00:00-04:00,24116
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 06:00:00+00:00,2018-06-16 02:00:00-04:00,23120
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 07:00:00+00:00,2018-06-16 03:00:00-04:00,22493
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 08:00:00+00:00,2018-06-16 04:00:00-04:00,22281
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 09:00:00+00:00,2018-06-16 05:00:00-04:00,22367
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 10:00:00+00:00,2018-06-16 06:00:00-04:00,22870
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 11:00:00+00:00,2018-06-16 07:00:00-04:00,24364
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 12:00:00+00:00,2018-06-16 08:00:00-04:00,26414
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 13:00:00+00:00,2018-06-16 09:00:00-04:00,28304
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 14:00:00+00:00,2018-06-16 10:00:00-04:00,29937
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 15:00:00+00:00,2018-06-16 11:00:00-04:00,31321
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 16:00:00+00:00,2018-06-16 12:00:00-04:00,32514
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 17:00:00+00:00,2018-06-16 13:00:00-04:00,33630
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 18:00:00+00:00,2018-06-16 14:00:00-04:00,34746
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 19:00:00+00:00,2018-06-16 15:00:00-04:00,35845
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 20:00:00+00:00,2018-06-16 16:00:00-04:00,36794
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 21:00:00+00:00,2018-06-16 17:00:00-04:00,37174
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 22:00:00+00:00,2018-06-16 18:00:00-04:00,36724
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-16 23:00:00+00:00,2018-06-16 19:00:00-04:00,35565
2018-06-16 03:45:00+00:00,2018-06-15 23:45:00-04:00,2018-06-17 00:00:00+00:00,2018-06-16 20:00:00-04:00,34567
